"scenario","year","transicion_label","age_inicial","age_final","consumption_kg","consumption_se_kg","consumo_min_kg","consumo_max_kg","p_value_est","p_value_se","data_source","consumo_anchoveta_kg","consumo_anchoveta_min","consumo_anchoveta_max","consumo_sardina_kg","consumo_sardina_min","consumo_sardina_max","consumo_otros_kg","consumo_otros_min","consumo_otros_max","prop_anchoveta","prop_sardina","prop_otros"
"T2022_1to2",2022,"1 → 2",1,2,10.9497712852903,0.56882448245468,9.83489578615452,12.0646467844261,0.57135455344738,0.0390623195657007,"específica",1.91730495205434,1.72209025215566,2.11251965195302,2.02789764203577,1.82142269959582,2.23437258447572,7.00456869120022,6.29138283440304,7.7177545479974,0.1751,0.1852,0.6397
"T2022_2to3",2022,"2 → 3",2,3,20.5000875923641,2.06292336411405,16.4568320958343,24.5433430888938,0.586262184872199,0.0700727835472274,"específica",3.44401471551716,2.76474779210017,4.12328163893416,4.2906683330818,3.44441495765812,5.13692170850548,12.7654045437651,10.247669346076,15.2831397414542,0.168,0.2093,0.6227
"T2022_3to4",2022,"3 → 4",3,4,45.6605088546783,1.31706621378793,43.0791065103994,48.2419111989572,0.727595304898973,0.0203992256357809,"específica",14.3050881247139,13.496354517785,15.1138217316428,20.0157091209256,18.8841273724259,21.1472908694253,11.3397116090388,10.6986246201885,11.9807985978891,0.313292350075249,0.438359309236538,0.248348340688213
"T2022_4to5",2022,"4 → 5",4,5,64.8072017522332,4.0733059329658,56.8236688256069,72.7907346788595,0.692344051861308,0.0394391883396742,"específica",7.68208578377415,6.73573749003972,8.62843407750857,35.488591738479,31.1167884048474,39.8603950721105,21.6365242299801,18.9711429307198,24.3019055292405,0.11853753249745,0.547602593214203,0.333859874288347
"T2023_1to2",2023,"1 → 2",1,2,15.1566949894148,0.457184942012601,14.2606289687961,16.0527610100336,0.660271000599909,0.0235089410435697,"histórica",2.65393729264654,2.4970361324362,2.81083845285688,2.80701991203963,2.64106848502104,2.97297133905822,9.69573778472867,9.12252435133887,10.2689512181185,0.1751,0.1852,0.6397
"T2023_2to3",2023,"2 → 3",2,3,33.3805382572188,0.741182967497021,31.9278463349701,34.8332301794675,0.755750657602458,0.0166521680251127,"histórica",5.60793042721276,5.36387818427498,5.85198267015054,6.9865466572359,6.68249823790925,7.29059507656255,20.7860611727702,19.8814699127859,21.6906524327544,0.168,0.2093,0.6227
"T2023_3to4",2023,"3 → 4",3,4,49.336138341153,0.490755860298041,48.3742745297668,50.2980021525391,0.65340081118321,0.00704017207113309,"histórica",15.4566347245374,15.1552901506159,15.7579792984589,21.6269555236261,21.2053135676872,22.0485974795649,12.2525480929895,12.0136708114637,12.4914253745152,0.313292350075249,0.438359309236538,0.248348340688213
"T2023_4to5",2023,"4 → 5",4,5,64.5943150369,1.11813480545795,62.4028110883417,66.7858189854582,0.7260916994006,0.011929387523554,"histórica",7.65685071783705,7.39707524731653,7.91662618835757,35.3720144211016,34.1719411758319,36.5720876663713,21.5654498979613,20.8337946651932,22.2971051307294,0.11853753249745,0.547602593214203,0.333859874288347
"T2024_1to2",2024,"1 → 2",1,2,14.7068902621663,0.446603172442713,13.8315641287973,15.5822163955354,0.652878593887708,0.0235079722847895,"histórica",2.57517648490533,2.42190687895241,2.72844609085825,2.72371607655321,2.56160567665326,2.88582647645315,9.40799770070781,8.84805157319163,9.96794382822399,0.1751,0.1852,0.6397
"T2024_2to3",2024,"2 → 3",2,3,35.2469157529017,2.8307344555444,29.698778170238,40.7950533355653,0.703717951936143,0.0561303388545289,"específica",5.92148184648748,4.98939473259999,6.85356896037497,7.37717946708232,6.21595427103082,8.53840466313381,21.9482544393319,18.4934291666072,25.4030797120565,0.168,0.2093,0.6227
"T2024_3to4",2024,"3 → 4",3,4,45.0382091277242,1.96078633946721,41.1951385209904,48.8812797344581,0.609528904225549,0.029371979656993,"específica",14.1101263808053,12.9061217589165,15.314131002694,19.7429182424799,18.0582724659648,21.427564018995,11.185164504439,10.230744296109,12.139584712769,0.313292350075249,0.438359309236538,0.248348340688213
"T2024_4to5",2024,"4 → 5",4,5,61.3504280747377,1.09526863253517,59.2037410015723,63.4971151479031,0.665781003287216,0.0119250921948358,"histórica",7.27232836164169,7.01786537294449,7.52679135033888,33.5956535085278,32.420122100443,34.7711849166126,20.4824462045682,19.7657535281848,21.1991388809516,0.11853753249745,0.547602593214203,0.333859874288347
