"year","Rio","edad_consumo","transicion_label","N_mar","consumption_kg","consumption_se_kg","consumo_min_kg","consumo_max_kg","consumo_anchoveta_kg","consumo_sardina_kg","consumo_otros_kg","consumo_total_poblacional_t","consumo_se_poblacional_t","consumo_lower_poblacional_t","consumo_upper_poblacional_t","consumo_cv_poblacional","consumo_anchoveta_poblacional_t","consumo_sardina_poblacional_t","consumo_otros_poblacional_t","prop_anchoveta","prop_sardina","prop_otros"
2017,"Valdivia",1,"1 → 2",13301.5908692747,15.1287306099234,0.454171778261824,14.2385702817357,16.018890938111,2.64904072979758,2.8018409089578,9.67784897116797,201.236184944674,6.04120717880973,189.395636451062,213.076733438284,0.0300204815573832,35.2364559838123,37.2689414517534,128.730787509107,0.1751,0.1852,0.6397
2017,"Bueno",2,"2 → 3",56726.4425438302,43.3531098074891,1.83474908937797,39.7570676716406,46.9491519433376,7.28332244765817,9.07380588270747,26.9959814771235,2459.26769259089,104.078788800944,2255.27701498649,2663.25837019529,0.0423210491133216,413.15697235527,514.724728059274,1531.38599217635,0.168,0.2093,0.6227
2017,"Imperial",2,"2 → 3",64627.9949945403,43.3531098074891,1.83474908937797,39.7570676716406,46.9491519433376,7.28332244765817,9.07380588270747,26.9959814771235,2801.82456363616,118.576154964557,2569.41957048039,3034.22955679193,0.0423210491133216,470.706526690875,586.421881169049,1744.69615577624,0.168,0.2093,0.6227
2017,"Tolten",2,"2 → 3",63619.4841170246,43.3531098074891,1.83474908937797,39.7570676716406,46.9491519433376,7.28332244765817,9.07380588270747,26.9959814771235,2758.10248082118,116.725790550407,2529.32413527541,2986.88082636694,0.0423210491133216,463.361216777958,577.270849235872,1717.47041480735,0.168,0.2093,0.6227
2017,"Valdivia",2,"2 → 3",12263.8317506889,43.3531098074891,1.83474908937797,39.7570676716406,46.9491519433376,7.28332244765817,9.07380588270747,26.9959814771235,531.675244548187,22.5010541368611,487.573988825753,575.776500270621,0.0423210491133216,89.3214410840955,111.279628683936,331.074174780157,0.168,0.2093,0.6227
2017,"Bueno",3,"3 → 4",10423.586096718,52.9109440680099,1.79532566778156,49.3921704186378,56.4297177173821,16.5765940117669,23.1940048927059,13.1403451635371,551.521780951532,18.7137316697688,514.843540862439,588.200021040625,0.033931083623719,172.787554871992,241.764706926818,136.969519152721,0.313292350075249,0.438359309236538,0.248348340688213
2017,"Imperial",3,"3 → 4",11875.5106062458,52.9109440680099,1.79532566778156,49.3921704186378,56.4297177173821,16.5765940117669,23.1940048927059,13.1403451635371,628.34447746613,21.3204090094052,586.557243672033,670.131711260228,0.033931083623719,196.855518002168,275.440651104646,156.048308359316,0.313292350075249,0.438359309236538,0.248348340688213
2017,"Tolten",3,"3 → 4",11690.1949141303,52.9109440680099,1.79532566778156,49.3921704186378,56.4297177173821,16.5765940117669,23.1940048927059,13.1403451635371,618.539249245682,20.9877069907076,577.404099425817,659.674399065549,0.033931083623719,193.78361500996,271.142438035024,153.613196200698,0.313292350075249,0.438359309236538,0.248348340688213
2017,"Valdivia",3,"3 → 4",2253.50119620489,52.9109440680099,1.79532566778156,49.3921704186378,56.4297177173821,16.5765940117669,23.1940048927059,13.1403451635371,119.23487574959,4.04576853992309,111.305315121556,127.164436377625,0.033931083623719,37.3553744345195,52.2677177704948,29.611783544576,0.313292350075249,0.438359309236538,0.248348340688213
2017,"Bueno",4,"4 → 5",1425.70546615435,65.5928775408825,1.13506140222491,63.3681980722802,67.8175570094849,7.77521785310362,35.9188298377689,21.89882985001,93.5161240508291,1.61826324557288,90.3443863720014,96.6878617296569,0.0173046441134932,11.0851705937107,51.2096720375751,31.2212814195433,0.11853753249745,0.547602593214203,0.333859874288347
2017,"Imperial",4,"4 → 5",1624.29515404776,65.5928775408825,1.13506140222491,63.3681980722802,67.8175570094849,7.77521785310362,35.9188298377689,21.89882985001,106.542193129704,1.84367473518058,102.928657049543,110.155729209864,0.0173046441134932,12.6292486804618,58.3427812445541,35.5701632046877,0.11853753249745,0.547602593214203,0.333859874288347
2017,"Tolten",4,"4 → 5",1598.94825397309,65.5928775408825,1.13506140222491,63.3681980722802,67.8175570094849,7.77521785310362,35.9188298377689,21.89882985001,104.879617017065,1.81490444723977,101.322469665093,108.436764369036,0.0173046441134932,12.4321710104804,57.4323502538571,35.0150957527273,0.11853753249745,0.547602593214203,0.333859874288347
2017,"Valdivia",4,"4 → 5",308.226837060067,65.5928775408825,1.13506140222491,63.3681980722802,67.8175570094849,7.77521785310362,35.9188298377689,21.89882985001,20.2174851780945,0.349856385876748,19.5317792620148,20.9031910941743,0.0173046441134932,2.39653080631509,11.0711473117943,6.74980705998516,0.11853753249745,0.547602593214203,0.333859874288347
2018,"Bueno",1,"1 → 2",46523.2216392231,16.9726930190203,0.644555215093242,15.7093880113901,18.2359980266505,2.97191854763046,3.14334274712256,10.8574317242673,789.624359138376,29.9867851305,730.851340270456,848.397378006296,0.0379760132567605,138.26322528513,146.238431312427,505.12270254082,0.1751,0.1852,0.6397
2018,"Imperial",1,"1 → 2",53003.5447385305,16.9726930190203,0.644555215093242,15.7093880113901,18.2359980266505,2.97191854763046,3.14334274712256,10.8574317242673,899.612893766987,34.1637111796478,832.65325027665,966.572537257324,0.0379760132567605,157.5222176986,166.608307925646,575.482368142742,0.1751,0.1852,0.6397
2018,"Tolten",1,"1 → 2",52176.4317912666,16.9726930190203,0.644555215093242,15.7093880113901,18.2359980266505,2.97191854763046,3.14334274712256,10.8574317242673,885.574559621019,33.6305912160177,819.659812058837,951.489307183202,0.0379760132567605,155.064105389641,164.008408441813,566.502045789567,0.1751,0.1852,0.6397
2018,"Valdivia",1,"1 → 2",10057.9718575265,16.9726930190203,0.644555215093242,15.7093880113901,18.2359980266505,2.97191854763046,3.14334274712256,10.8574317242673,170.710868731743,6.48291821402977,158.004582517526,183.41715494596,0.0379760132567605,29.8914731149282,31.6156528891187,109.203742727696,0.1751,0.1852,0.6397
2018,"Bueno",2,"2 → 3",39479.2137045065,27.8903827752645,1.03036313963612,25.8709081305801,29.9098574199489,4.68558430624443,5.83745711486286,17.3673413541572,1101.09038188515,40.6779265829406,1021.36311081683,1180.81765295348,0.0369433129670035,184.983184156706,230.458216928563,685.648980799886,0.168,0.2093,0.6227
2018,"Imperial",2,"2 → 3",44978.3612591574,27.8903827752645,1.03036313963612,25.8709081305801,29.9098574199489,4.68558430624443,5.83745711486286,17.3673413541572,1254.46371212203,46.344045522673,1163.6310519997,1345.29637224435,0.0369433129670035,210.7499036365,262.55925494714,781.154553538386,0.168,0.2093,0.6227
2018,"Tolten",2,"2 → 3",44276.4801844541,27.8903827752645,1.03036313963612,25.8709081305801,29.9098574199489,4.68558430624443,5.83745711486286,17.3673413541572,1234.88798028584,45.6208531348906,1145.47275119746,1324.30320937421,0.0369433129670035,207.461180688021,258.462054273826,768.964745323992,0.168,0.2093,0.6227
